*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 16:18:47:530069,Child Name:,Child Name
2017-11-20 16:19:31:401434,Current Word:,\rspd=70\ HOOT		
2017-11-20 16:19:32:398758,Robot Hand Pose: ,"x: 0.202879294753
y: 0.119443722069
z: 0.249416857958
x: 0.00846601650119
y: 0.322897642851
z: 0.0461866185069
w: 1.0"
2017-11-20 16:19:32:399772,Current Word:,\rspd=70\  Don't
2017-11-20 16:19:33:698866,Current Word:,\rspd=70\ listen
2017-11-20 16:19:33:698669,Robot Hand Pose: ,"x: 0.204880282283
y: 0.120942719281
z: 0.25558757782
x: 0.00854069460183
y: 0.29286929965
z: 0.0543791651726
w: 1.0"
2017-11-20 16:19:35:017731,Robot Hand Pose: ,"x: 0.206053420901
y: 0.112462714314
z: 0.255746215582
x: -0.00327645777725
y: 0.290980637074
z: 0.0130165694281
w: 1.0"
2017-11-20 16:19:35:018104,Current Word:,\rspd=70\ to
2017-11-20 16:19:36:320223,Robot Hand Pose: ,"x: 0.206709444523
y: 0.103616401553
z: 0.255295753479
x: -0.00414481526241
y: 0.291782110929
z: -0.0305911079049
w: 1.0"
2017-11-20 16:19:36:319966,Current Word:,\rspd=70\ that
2017-11-20 16:19:37:618988,Robot Hand Pose: ,"x: 0.207264125347
y: 0.0946423336864
z: 0.255598396063
x: 0.000390559405787
y: 0.289103865623
z: -0.074045099318
w: 1.0"
2017-11-20 16:19:37:619318,Current Word:,\rspd=70\ tiny
2017-11-20 16:19:38:958188,Robot Hand Pose: ,"x: 0.207185462117
y: 0.0842494741082
z: 0.255344480276
x: 0.00425027823076
y: 0.289018005133
z: -0.125061258674
w: 1.0"
2017-11-20 16:19:38:959073,Current Word:,\rspd=70\ little
2017-11-20 16:19:40:318735,Robot Hand Pose: ,"x: 0.207112967968
y: 0.0756936371326
z: 0.256202280521
x: 0.0058660316281
y: 0.283874690533
z: -0.166254714131
w: 1.0"
2017-11-20 16:19:40:319511,Current Word:,\rspd=70\  rabbit 			
2017-11-20 16:19:41:717493,Current Word:,\rspd=70\  I am
2017-11-20 16:19:41:717352,Robot Hand Pose: ,"x: 0.19784963131
y: 0.122018665075
z: 0.238818943501
x: 0.00564481317997
y: 0.376515984535
z: 0.0616022460163
w: 1.0"
2017-11-20 16:19:42:838756,Robot Hand Pose: ,"x: 0.197554796934
y: 0.123487733305
z: 0.238908916712
x: 0.00661791488528
y: 0.376436918974
z: 0.0682867467403
w: 1.0"
2017-11-20 16:19:42:838982,Current Word:,\rspd=70\ the
2017-11-20 16:19:43:960994,Robot Hand Pose: ,"x: 0.198206439614
y: 0.119141377509
z: 0.23887771368
x: -0.000362202525139
y: 0.375568300486
z: 0.0465885773301
w: 1.0"
2017-11-20 16:19:43:961558,Current Word:,\rspd=70\ wisest
2017-11-20 16:19:45:101836,Robot Hand Pose: ,"x: 0.199162110686
y: 0.11144182831
z: 0.238329231739
x: -0.00204700883478
y: 0.377001136541
z: 0.00845311768353
w: 1.0"
2017-11-20 16:19:45:102503,Current Word:,\rspd=70\ and
2017-11-20 16:19:45:742668,Detected Cards: ,YELLOW Card Detected
2017-11-20 16:19:46:238501,Robot Hand Pose: ,"x: 0.199811026454
y: 0.104058004916
z: 0.238239094615
x: -0.00205669971183
y: 0.376125842333
z: -0.0292832180858
w: 1.0"
2017-11-20 16:19:46:239189,Current Word:,\rspd=70\ bravest
2017-11-20 16:19:46:389728,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 16:19:46:602733,Current State of Reading: ,Repeated Wrong Mode
2017-11-20 16:19:46:697100,Current State of Reading: ,Waiting for Red-card
2017-11-20 16:19:47:360563,Current Word:,\rspd=70\  snake
2017-11-20 16:19:47:360374,Robot Hand Pose: ,"x: 0.200178742409
y: 0.0956790447235
z: 0.238321423531
x: -0.00150124391075
y: 0.374403655529
z: -0.0705399289727
w: 1.0"
2017-11-20 16:19:48:498024,Robot Hand Pose: ,"x: 0.20019467175
y: 0.0878701433539
z: 0.238074302673
x: -0.000966325518675
y: 0.374163448811
z: -0.11026442796
w: 1.0"
2017-11-20 16:19:48:498580,Current Word:,\rspd=70\ in
2017-11-20 16:19:49:619069,Current Word:,\rspd=70\ the
2017-11-20 16:19:49:619266,Robot Hand Pose: ,"x: 0.199990153313
y: 0.0806488096714
z: 0.238004058599
x: -0.00190679088701
y: 0.373214870691
z: -0.146429657936
w: 1.0"
2017-11-20 16:19:50:778112,Robot Hand Pose: ,"x: 0.199556469917
y: 0.0732769072056
z: 0.23826469481
x: 0.000573366938625
y: 0.370811760426
z: -0.183506548405
w: 1.0"
2017-11-20 16:19:50:778277,Current Word:,\rspd=70\ skies.
2017-11-20 16:19:52:214688,Robot State:,Looking at The Book
2017-11-20 16:19:56:094826,Robot State:,Looking at The Book
