*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:31:52:054172,Child Name:,Child Name
2017-11-20 18:33:32:049660,Robot Hand Pose: ,"x: 0.202803641558
y: 0.0820013135672
z: 0.244936719537
x: 0.0108322603628
y: 0.339364945889
z: -0.137142822146
w: 1.0"
2017-11-20 18:33:32:050021,Current Word:,\rspd=70\ in
2017-11-20 18:33:33:250370,Current Word:,\rspd=70\ the
2017-11-20 18:33:33:250630,Robot Hand Pose: ,"x: 0.202348485589
y: 0.0742573142052
z: 0.244465619326
x: 0.0155240865424
y: 0.340321987867
z: -0.176417887211
w: 1.0"
2017-11-20 18:33:34:448263,Robot Hand Pose: ,"x: 0.2016774863
y: 0.0660345628858
z: 0.244922503829
x: 0.0179809108377
y: 0.336905449629
z: -0.216820016503
w: 1.0"
2017-11-20 18:33:34:448607,Current Word:,\rspd=70\ skies.
2017-11-20 18:33:35:864991,Robot State:,Looking at The Book
2017-11-20 18:33:39:746770,Robot State:,Looking at The Book
2017-11-20 18:33:49:571252,Detected Cards: ,RED Card Detected
2017-11-20 18:33:49:763162,Current State of Reading: ,Correcting Mode
2017-11-20 18:33:49:775927,Robot State:,Reaction Mode Started
2017-11-20 18:33:49:857779,Detected Cards: ,RED Card Detected
2017-11-20 18:34:02:364794,Robot State:,Looking at The Book
2017-11-20 18:34:02:923194,Robot State:,Reaction Mode Ended
2017-11-20 18:34:03:167936,Current State of Reading: ,Waiting for Green-card
2017-11-20 18:34:04:776808,Robot State:,Reading Mode Started
2017-11-20 18:34:09:328083,Robot Hand Pose: ,"x: 0.203821897507
y: 0.109911970794
z: 0.248402178288
x: -0.00689992960542
y: 0.326401472092
z: -0.000972765847109
w: 1.0"
2017-11-20 18:34:09:328664,Current Word:,\rspd=70\  HOOT
2017-11-20 18:34:12:047905,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:34:12:048155,Robot Hand Pose: ,"x: 0.212272778153
y: 0.0877879485488
z: 0.27012398839
x: 0.00217719003558
y: 0.219096317887
z: -0.104237526655
w: 1.0"
2017-11-20 18:34:13:028073,Current Word:,\rspd=70\  Don't
2017-11-20 18:34:13:028323,Robot Hand Pose: ,"x: 0.204192236066
y: 0.1161108464
z: 0.251795589924
x: 0.0139894150198
y: 0.310632288456
z: 0.031001906842
w: 1.0"
2017-11-20 18:34:14:306988,Robot Hand Pose: ,"x: 0.205433219671
y: 0.11732327193
z: 0.255641281605
x: 0.013726326637
y: 0.291950881481
z: 0.0367576591671
w: 1.0"
2017-11-20 18:34:14:307279,Current Word:,\rspd=70\ listen
2017-11-20 18:34:15:547443,Robot Hand Pose: ,"x: 0.20630453527
y: 0.109391056001
z: 0.255498528481
x: 0.00215562386438
y: 0.291439771652
z: -0.00185141363181
w: 1.0"
2017-11-20 18:34:15:547673,Current Word:,\rspd=70\ to
2017-11-20 18:34:16:787389,Robot Hand Pose: ,"x: 0.207186996937
y: 0.100518666208
z: 0.256067425013
x: 0.00378333916888
y: 0.287505924702
z: -0.0451256595552
w: 1.0"
2017-11-20 18:34:16:787879,Current Word:,\rspd=70\ that
2017-11-20 18:34:18:068437,Current Word:,\rspd=70\ tiny
2017-11-20 18:34:18:068611,Robot Hand Pose: ,"x: 0.207271486521
y: 0.0912455394864
z: 0.255492240191
x: 0.00651467498392
y: 0.289216041565
z: -0.0899034738541
w: 1.0"
2017-11-20 18:34:19:387709,Robot Hand Pose: ,"x: 0.207888633013
y: 0.0820012837648
z: 0.257494449615
x: 0.00564839364961
y: 0.278324127197
z: -0.134644240141
w: 1.0"
2017-11-20 18:34:19:388687,Current Word:,\rspd=70\ little
2017-11-20 18:34:20:695016,Robot Hand Pose: ,"x: 0.207546934485
y: 0.07344584167
z: 0.258205682039
x: 0.00863364711404
y: 0.273844689131
z: -0.176116243005
w: 1.0"
2017-11-20 18:34:20:695809,Current Word:,\rspd=70\ mouse  			
2017-11-20 18:34:22:068076,Current Word:,\rspd=70\  I am
2017-11-20 18:34:22:067828,Robot Hand Pose: ,"x: 0.198742106557
y: 0.118990391493
z: 0.23977971077
x: 0.014638341032
y: 0.37092462182
z: 0.0462808273733
w: 1.0"
2017-11-20 18:34:23:152413,Current Word:,\rspd=70\ the
2017-11-20 18:34:23:152662,Robot Hand Pose: ,"x: 0.198991209269
y: 0.120020695031
z: 0.240762829781
x: 0.011056818068
y: 0.365956425667
z: 0.0508126579225
w: 1.0"
2017-11-20 18:34:24:226527,Robot Hand Pose: ,"x: 0.199532493949
y: 0.114996448159
z: 0.240483090281
x: 0.00565762445331
y: 0.36665597558
z: 0.0263731721789
w: 1.0"
2017-11-20 18:34:24:226872,Current Word:,\rspd=70\ wisest
2017-11-20 18:34:25:308978,Robot Hand Pose: ,"x: 0.200181692839
y: 0.107418254018
z: 0.240003496408
x: 0.00273458496667
y: 0.367754220963
z: -0.01149737183
w: 1.0"
2017-11-20 18:34:25:309617,Current Word:,\rspd=70\ and
2017-11-20 18:34:26:406805,Current Word:,\rspd=70\ bravest
2017-11-20 18:34:26:406589,Robot Hand Pose: ,"x: 0.200511515141
y: 0.10024818778
z: 0.23974442482
x: 0.00362478638999
y: 0.367868334055
z: -0.0475706793368
w: 1.0"
2017-11-20 18:34:27:549867,Robot Hand Pose: ,"x: 0.200702443719
y: 0.0926500782371
z: 0.239449471235
x: 0.00397314922884
y: 0.368122547865
z: -0.0853760838509
w: 1.0"
2017-11-20 18:34:27:550559,Current Word:,\rspd=70\ bird 
2017-11-20 18:34:28:668751,Robot Hand Pose: ,"x: 0.200483724475
y: 0.0851477384567
z: 0.239326134324
x: 0.00251180562191
y: 0.367413759232
z: -0.123113781214
w: 1.0"
2017-11-20 18:34:28:669776,Current Word:,\rspd=70\ in
2017-11-20 18:34:29:807435,Current Word:,\rspd=70\ the
2017-11-20 18:34:29:807644,Robot Hand Pose: ,"x: 0.200185030699
y: 0.0783074423671
z: 0.239246457815
x: 0.00531927729025
y: 0.366579592228
z: -0.157719746232
w: 1.0"
2017-11-20 18:34:30:947328,Robot Hand Pose: ,"x: 0.19971819222
y: 0.0707076191902
z: 0.239342913032
x: 0.00578168267384
y: 0.364888250828
z: -0.195414155722
w: 1.0"
2017-11-20 18:34:30:947861,Current Word:,\rspd=70\ skies.
2017-11-20 18:34:30:962689,Detected Cards: ,GREEN Card Detected
2017-11-20 18:34:31:055353,Current State of Reading: ,Correct Happy Mode
2017-11-20 18:34:31:089200,Detected Cards: ,GREEN Card Detected
2017-11-20 18:34:31:154274,Current State of Reading: ,False
2017-11-20 18:34:31:252177,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:34:32:365466,Robot State:,Looking at The Book
2017-11-20 18:34:36:263471,Robot State:,Looking at The Book
2017-11-20 18:34:38:290423,Robot State:,Reading Mode Started
2017-11-20 18:34:39:437010,Detected Cards: ,GREEN Card Detected
2017-11-20 18:34:39:455801,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:34:39:455939,Detected Cards: ,GREEN Card Detected
2017-11-20 18:34:39:555410,Current State of Reading: ,Wrong Happy Mode
2017-11-20 18:34:39:555517,Detected Cards: ,GREEN Card Detected
2017-11-20 18:34:40:605716,Robot State:,Looking at The Book
2017-11-20 18:34:43:028289,Robot Hand Pose: ,"x: 0.200824648142
y: -0.0759165585041
z: 0.239793032408
x: 0.023487387225
y: 0.332568764687
z: 0.249724641442
w: 1.0"
2017-11-20 18:34:43:028690,Current Word:,\rspd=70\  Bravery
2017-11-20 18:34:45:746346,Robot Hand Pose: ,"x: 0.207180798054
y: -0.0740292519331
z: 0.258709639311
x: -0.0242500882596
y: 0.242754459381
z: 0.261361539364
w: 1.0"
2017-11-20 18:34:45:747084,Current Word:,\rspd=70\ is
