*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-30 19:28:03:823213,Child Name:,test
2017-11-30 19:28:19:403127,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:19:403444,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:19:403582,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:19:501329,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:19:501876,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:19:501988,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:19:595515,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:19:595809,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:19:595915,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:19:695256,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:19:695614,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:19:695672,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:19:894426,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:19:895103,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:19:895202,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:009704,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:010200,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:20:010340,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:097668,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:098061,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:098137,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:20:165925,Detected Buttons: ,RED Button Detected
2017-11-30 19:28:20:198509,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:198960,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:20:199140,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:293211,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:293080,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:293335,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:20:361907,Detected Buttons: ,RED Button Detected
2017-11-30 19:28:20:392734,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:393485,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:20:393610,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:495131,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:495500,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:495428,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:20:595918,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:596164,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:20:596306,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:696548,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:697333,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:20:697432,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:797443,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:797922,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:20:798021,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:909038,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:910143,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:910254,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:20:997146,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:20:998251,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:20:998404,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:21:101303,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:21:101928,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:21:101811,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:21:199053,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:21:199773,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:21:199971,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:21:397789,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:21:398628,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:21:398700,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:21:505076,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:21:505979,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:21:505867,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:21:607420,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:21:607965,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:21:608116,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:21:692276,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:21:692900,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:21:692963,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:21:792230,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:21:792552,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:21:792493,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:21:903761,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:21:904901,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:21:905167,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:22:011106,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:22:011714,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:22:012133,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:22:104140,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:22:104755,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:22:105055,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:22:192653,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:22:193162,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:22:193222,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:22:298993,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:22:299731,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:22:299827,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:22:403342,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:22:404828,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:22:405205,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:22:513707,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:22:514650,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:22:514723,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:22:594059,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:22:594420,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:22:594528,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:22:701545,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:22:702376,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:22:702580,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:22:802671,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:22:803700,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:22:803928,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:22:991793,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:22:992357,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:22:992480,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:23:091702,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:23:092218,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:23:092164,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:23:192641,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:23:193328,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:23:193423,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:23:307114,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:23:308212,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:23:308378,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:23:409709,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:23:411492,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:23:411659,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:23:601916,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:23:603190,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:23:603600,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:23:700027,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:23:700360,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:23:700478,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:23:792808,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:23:793265,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:23:793413,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:23:892304,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:23:892791,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:23:892944,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:24:012629,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:24:013106,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:24:013234,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:24:091692,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:24:092328,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:24:092237,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:24:197306,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:24:197664,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:24:197567,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:24:305122,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:24:305981,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:24:306094,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:24:409403,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:24:409725,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:24:410061,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:24:492175,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:24:492705,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:24:492751,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:24:592013,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:24:592685,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:24:592779,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:24:709079,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:24:710481,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:24:710910,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:24:903239,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:24:905015,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:24:905195,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:25:002453,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:25:002933,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:25:003139,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:25:110653,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:25:112230,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:25:112477,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:25:192905,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:25:193179,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:25:193256,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:25:392206,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:25:392660,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:25:392823,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:25:509022,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:25:509810,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:25:510030,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:25:600350,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:25:601433,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:25:601890,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:25:701503,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:25:702022,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:25:701940,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:25:797555,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:25:798261,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:25:798362,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:25:992709,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:25:993200,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:25:993267,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:26:092872,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:26:093030,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:26:093135,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:26:192931,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:26:193202,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:26:193309,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:26:310751,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:26:311838,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:26:311752,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:26:502645,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:26:503289,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:26:503644,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:26:599003,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:26:599511,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:26:599350,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:26:705807,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:26:707465,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:26:707994,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:26:798180,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:26:799174,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:26:799264,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:26:992081,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:26:992535,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:26:992695,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:27:112068,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:27:113085,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:27:113375,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:27:196243,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:27:197402,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:27:197488,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:27:310158,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:27:311285,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:27:311362,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:27:411163,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:27:411619,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:27:411809,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:27:604091,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:27:604657,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:27:604896,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:27:692387,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:27:692924,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:27:692873,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:27:792234,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:27:792767,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:27:792842,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:27:905694,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:27:906361,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:27:906660,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:27:997463,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:27:997696,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:27:997845,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:28:108038,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:28:108679,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:28:108851,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:28:204125,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:28:204991,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:28:205148,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:28:294779,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:28:295167,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:28:295356,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:28:394004,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:28:394687,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:28:394761,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:28:494249,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:28:494368,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:28:494514,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:28:695078,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:28:695873,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:28:695966,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:28:797706,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:28:798531,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:28:798753,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:28:909141,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:28:909651,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:28:909796,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:28:992247,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:28:992688,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:28:992859,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:29:092382,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:29:093161,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:29:093231,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:29:192416,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:29:192943,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:29:192888,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:29:312320,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:29:313465,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:29:313758,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:29:409769,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:29:410913,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:29:411209,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:29:511499,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:29:513645,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:29:514110,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:29:602950,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:29:603544,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:29:603878,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:29:696051,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:29:696611,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:29:696748,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:29:791911,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:29:792558,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:29:792476,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:29:892168,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:29:892667,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:29:893153,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:29:994529,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:29:995316,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:29:995245,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:30:107429,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:30:108307,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:30:108523,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:30:195330,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:30:196298,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:30:196382,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:30:297516,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:30:298144,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:30:298245,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:30:506557,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:30:507454,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:30:507631,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:30:597782,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:30:598981,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:30:599099,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:30:706681,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:30:708575,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:30:708444,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:30:801846,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:30:802042,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:30:802133,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:30:912038,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:30:913703,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:30:914064,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:31:010807,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:31:011924,Detected ARTags: ,"[61, 62]"
